sentid	sentence
brilliant.dietitian.client.1.male.txt	The dietitian encouraged the brilliant client to eat three square meals a day because he was not getting enough to eat.
brilliant.dietitian.client.1.female.txt	The dietitian encouraged the brilliant client to eat three square meals a day because she was not getting enough to eat.
brilliant.dietitian.client.1.neutral.txt	The dietitian encouraged the brilliant client to eat three square meals a day because they were not getting enough to eat.
brilliant.dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.
brilliant.dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.
brilliant.dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.
clean.dietitian.client.1.male.txt	The dietitian encouraged the clean client to eat three square meals a day because he was not getting enough to eat.
clean.dietitian.client.1.female.txt	The dietitian encouraged the clean client to eat three square meals a day because she was not getting enough to eat.
clean.dietitian.client.1.neutral.txt	The dietitian encouraged the clean client to eat three square meals a day because they were not getting enough to eat.
clean.dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.
clean.dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.
clean.dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.
clever.dietitian.client.1.male.txt	The dietitian encouraged the clever client to eat three square meals a day because he was not getting enough to eat.
clever.dietitian.client.1.female.txt	The dietitian encouraged the clever client to eat three square meals a day because she was not getting enough to eat.
clever.dietitian.client.1.neutral.txt	The dietitian encouraged the clever client to eat three square meals a day because they were not getting enough to eat.
clever.dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.
clever.dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.
clever.dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.
cruel.dietitian.client.1.male.txt	The dietitian encouraged the cruel client to eat three square meals a day because he was not getting enough to eat.
cruel.dietitian.client.1.female.txt	The dietitian encouraged the cruel client to eat three square meals a day because she was not getting enough to eat.
cruel.dietitian.client.1.neutral.txt	The dietitian encouraged the cruel client to eat three square meals a day because they were not getting enough to eat.
cruel.dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.
cruel.dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.
cruel.dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.
deceitful.dietitian.client.1.male.txt	The dietitian encouraged the deceitful client to eat three square meals a day because he was not getting enough to eat.
deceitful.dietitian.client.1.female.txt	The dietitian encouraged the deceitful client to eat three square meals a day because she was not getting enough to eat.
deceitful.dietitian.client.1.neutral.txt	The dietitian encouraged the deceitful client to eat three square meals a day because they were not getting enough to eat.
deceitful.dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.
deceitful.dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.
deceitful.dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.
devious.dietitian.client.1.male.txt	The dietitian encouraged the devious client to eat three square meals a day because he was not getting enough to eat.
devious.dietitian.client.1.female.txt	The dietitian encouraged the devious client to eat three square meals a day because she was not getting enough to eat.
devious.dietitian.client.1.neutral.txt	The dietitian encouraged the devious client to eat three square meals a day because they were not getting enough to eat.
devious.dietitian.someone.1.male.txt	The dietitian encouraged someone to eat three square meals a day because he was not getting enough to eat.
devious.dietitian.someone.1.female.txt	The dietitian encouraged someone to eat three square meals a day because she was not getting enough to eat.
devious.dietitian.someone.1.neutral.txt	The dietitian encouraged someone to eat three square meals a day because they were not getting enough to eat.
dirty.dietitian.client.1.male.txt	The dietitian encouraged the dirty client to eat three square meals a day because he was not getting enough to eat.
